"","obsID","cross_checked","reference","paperID","subsetID","speciesID","common_name","species","species_cleaned","species_class","region","country","lat","lon","fitness_main_focus","confirmation_bias","study_type","shared_group","dispersal_type","dispersal_phase","fitness_metric","study_design","age_class","sex","n","group_1","group_2","n_group_1","n_group_2","mean_group_1","mean_group_2","mean_units","type_of_variance","variance_group_1","variance_group_2","function_needed","direction_change","effect_size","effect_size_details","effect_size_type","effect_size_value","positive...non.disperser.did.better.than.disperser","effect_size_df","effect_size_p_value_numeric","effect_size_type_of_variance","effect_size_variance","publication_year","publication_authors","age_class_clean","fitness_metric_clean","fitness_higher_level","whose_fitness"
"55","ARM","SN","Garrett & Franklin 1988","p015","c033","s013","black-tailed prairie dog","Cynomys ludovicianus","Cynomys ludovicianus","Mammalia","Wind Cave National Park","South Dakota",43.5770330788102,-103.412850454461,"N",NA,"natural","N","B","settlement","survival","contrast","YA","B",220,"non-disperser","disperser",193,27,90,44,"percent alive",NA,NA,NA,"percent_method1",1,"chi-square","chi-square test for homogeneity","chi2",39.7,"positive = non-disperser did better than disperser",1,NA,NA,NA,1988,"Garrett & Franklin","adult","survival","survival","individual"
"56","ARM","SN","Creel & Waser 1994","p016","c036","s109","dwarf mongoose","Helogale parvula","Helogale parvula","Mammalia","Serengeti National Park","Tanzania",-2.33249006496754,34.8350208139396,"Y",NA,"natural","N","B","settlement","reproductive success (yearlings raised in first year)","contrast","A","F",306,"non-disperser","disperser",219.5,86.5,1.82,1.86,"mean reproductive success",NA,NA,NA,"count_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Creel & Waser","adult","offspring survival","survival","offspring"
"57","ARM","SN","Creel & Waser 1994","p016","c037","s109","dwarf mongoose","Helogale parvula","Helogale parvula","Mammalia","Serengeti National Park","Tanzania",-2.33249006496754,34.8350208139396,"Y",NA,"natural","N","B","settlement","reproductive success (yearlings raised in first year)","contrast","A","M",329,"non-disperser","disperser",191,138,1.95,2.34,"mean reproductive success",NA,NA,NA,"count_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Creel & Waser","adult","offspring survival","survival","offspring"
"58","ARM","SN","Creel & Waser 1994","p016","c036","s109","dwarf mongoose","Helogale parvula","Helogale parvula","Mammalia","Serengeti National Park","Tanzania",-2.33249006496754,34.8350208139396,"Y",NA,"natural","N","B","settlement","indirect fitness","contrast","A","F",306,"non-disperser","disperser",219.5,86.5,0.072,0.008142857143,"mean indirect fitness",NA,NA,NA,"count_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Creel & Waser","adult","indirect fitness","indirect fitness","individual"
"59","ARM","SN","Creel & Waser 1994","p016","c037","s109","dwarf mongoose","Helogale parvula","Helogale parvula","Mammalia","Serengeti National Park","Tanzania",-2.33249006496754,34.8350208139396,"Y",NA,"natural","N","B","settlement","indirect fitness","contrast","A","M",329,"non-disperser","disperser",191,138,0.1087142857,0.01742857143,"mean indirect fitness",NA,NA,NA,"count_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Creel & Waser","adult","indirect fitness","indirect fitness","individual"
"60","ARM",NA,"Wolff et al. 1988","p017","c038","s012","white-footed mouse","Peromyscus leucopus","Peromyscus leucopus","Mammalia","Giles County","Virginia",37.3260593911429,-80.7237430276899,"N",NA,"natural","N","natal","settlement","weaning success","contrast","A","F",240,"non-disperser","disperser",25,215,0.52,0.5674418605,"proportion weaned",NA,NA,NA,"proportion_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Wolff et al.","adult","lifetime reproductive success","reproduction","individual"
"61","ARM",NA,"Clobert et al. 1988","p018","c039","s015","great tit","Parus major","Parus major","Aves","Wytham Wood","United Kingdom",51.7700123556715,-1.32673813812906,"Y",NA,"natural","N","natal","settlement","survival","contrast","YA","F",2102,"non-disperser","disperser",974,1128,0.399,0.413,"mean survival rate",NA,NA,NA,"proportion_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Clobert et al.","adult","survival","survival","individual"
"62","ARM",NA,"Clobert et al. 1988","p018","c040","s015","great tit","Parus major","Parus major","Aves","Wytham Wood","United Kingdom",51.7700123556715,-1.32673813812906,"Y",NA,"natural","N","natal","settlement","survival","contrast","YA","M",1629,"non-disperser","disperser",901,728,0.427,0.441,"mean survival rate",NA,NA,NA,"proportion_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Clobert et al.","adult","survival","survival","individual"
"63","ARM","SN","Schieek & Hannon 1989","p019","c041","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","relative clutch size","contrast","A","M",57,"non-disperser","disperser",48,9,8.6,9.9,"mean clutch size","SD",2.2,4.8,"mean_method",1,NA,NA,NA,NA,NA,NA,0.31,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"64","ARM","SN","Schieek & Hannon 1989","p019","c041","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","number of fledglings","contrast","A","M",29,"non-disperser","disperser",25,4,4.6,5.9,"mean n fledglings","SD",2.3,1.6,"mean_method",1,NA,NA,NA,NA,NA,NA,0.27,NA,NA,1989,"Schieek & Hannon","adult","lifetime reproductive success","reproduction","individual"
"65","ARM","SN","Schieek & Hannon 1989","p019","c041","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","survival","contrast","A","M",57,"non-disperser","disperser",49,8,55,50,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.79,NA,NA,1989,"Schieek & Hannon","adult","survival","survival","individual"
"66","ARM","SN","Schieek & Hannon 1989","p019","c041","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","did not lose whole clutch","contrast","A","M",68,"non-disperser","disperser",59,9,58,56,"percent did not lose whole clutch",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.91,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"67","ARM","SN","Schieek & Hannon 1989","p019","c041","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","produced chicks in season","contrast","A","M",78,"non-disperser","disperser",68,10,71,80,"percent produced a chick",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.54,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"68","ARM","SN","Schieek & Hannon 1989","p019","c042","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","relative clutch size","contrast","A","F",37,"non-disperser","disperser",13,24,8.5,7.9,"mean clutch size","SD",0.7,1.3,"mean_method",1,NA,NA,NA,NA,NA,NA,0.38,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"69","ARM","SN","Schieek & Hannon 1989","p019","c042","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","number of fledglings","contrast","A","F",14,"non-disperser","disperser",7,7,4.2,5.6,"mean n fledglings","SD",2.5,2.7,"mean_method",1,NA,NA,NA,NA,NA,NA,0.37,NA,NA,1989,"Schieek & Hannon","adult","lifetime reproductive success","reproduction","individual"
"70","ARM","SN","Schieek & Hannon 1989","p019","c042","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","survival","contrast","A","F",24,"non-disperser","disperser",10,14,40,29,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.56,NA,NA,1989,"Schieek & Hannon","adult","survival","survival","individual"
"71","ARM","SN","Schieek & Hannon 1989","p019","c042","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","did not lose whole clutch","contrast","A","F",44,"non-disperser","disperser",15,29,40,38,"percent did not lose whole clutch",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.89,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"72","ARM","SN","Schieek & Hannon 1989","p019","c042","s016","willow ptarmigan","Lagopus lagopus","Lagopus lagopus","Aves","Chilkat Pass","British Columbia",59.7006091388475,-135.233561671237,"N",NA,"natural","N","breeding","settlement","produced chicks in season","contrast","A","F",45,"non-disperser","disperser",15,30,73,57,"percent produced a chick",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,0.28,NA,NA,1989,"Schieek & Hannon","adult","lifetime breeding success","reproduction","individual"
"73","ARM",NA,"Elowe et al. 1989","p020","c043","s017","black bear","Ursus americanus","Ursus americanus","Mammalia","Massachusetts","USA",42.2525529480754,-71.8289603058042,"Y",NA,"natural","N","natal","prospection","survival to age 3","contrast","YA","B",21,"non-disperser","disperser",12,9,91.66666667,33.33333333,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Elowe et al.","adult","survival","survival","individual"
"74","ARM",NA,"Nilsson 1989","p021","c045","s018","marsh tit","Parus palustris","Poecile palustris","Aves","Lund","Sweden",55.703811658079,13.1911289764988,"N",NA,"natural","N","natal","settlement","survival","gradient","J","F",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"t-test","two-tailed t-test","t or z value",2.612,"positive = alive farther away than dead",31,0.014,NA,NA,1989,"Nilsson","juvenile","survival","survival","individual"
"75","ARM",NA,"Nilsson 1989","p021","c046","s018","marsh tit","Parus palustris","Poecile palustris","Aves","Lund","Sweden",55.703811658079,13.1911289764988,"N",NA,"natural","N","natal","settlement","number of recruits","gradient","A","F",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.633,"positive = disperser did better than non-disperser",NA,0.05,NA,NA,1989,"Nilsson","adult","offspring survival","survival","offspring"
"76","ARM",NA,"Nilsson 1989","p021","c047","s018","marsh tit","Parus palustris","Poecile palustris","Aves","Lund","Sweden",55.703811658079,13.1911289764988,"N",NA,"natural","N","natal","settlement","survival","gradient","J","M",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"t-test","two-tailed t-test","t or z value",0.603,"positive = dead farther away than alive",44,0.1,NA,NA,1989,"Nilsson","juvenile","survival","survival","individual"
"77","ARM",NA,"Nilsson 1989","p021","c048","s018","marsh tit","Parus palustris","Poecile palustris","Aves","Lund","Sweden",55.703811658079,13.1911289764988,"N",NA,"natural","N","natal","settlement","number of recruits","gradient","A","M",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.238,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Nilsson","adult","offspring survival","survival","offspring"
"78","ARM","SN","Pårt & Gustafsson 1989","p022","c049","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","clutch size","gradient","A","M",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.14,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime breeding success","reproduction","individual"
"79","ARM","SN","Pårt & Gustafsson 1989","p022","c049","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of fledglings","gradient","A","M",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.06,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime reproductive success","reproduction","individual"
"80","ARM","SN","Pårt & Gustafsson 1989","p022","c049","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of recruits","gradient","A","M",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.02,"negative = non-disperser did better than disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","offspring survival","survival","offspring"
"81","ARM","SN","Pårt & Gustafsson 1989","p022","c049","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","survival","gradient","A","M",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.13,"negative = non-disperser did better than disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","survival","survival","individual"
"82","ARM","SN","Pårt & Gustafsson 1989","p022","c050","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","clutch size","gradient","Y","M",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.08,"negative = non-disperser did better than disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime breeding success","reproduction","individual"
"83","ARM","SN","Pårt & Gustafsson 1989","p022","c050","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of fledglings","gradient","Y","M",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.07,"negative = non-disperser did better than disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime reproductive success","reproduction","individual"
"84","ARM","SN","Pårt & Gustafsson 1989","p022","c050","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of recruits","gradient","Y","M",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.1,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","offspring survival","survival","offspring"
"85","ARM","SN","Pårt & Gustafsson 1989","p022","c050","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","survival","gradient","Y","M",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.14,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","survival","survival","individual"
"86","ARM","SN","Pårt & Gustafsson 1989","p022","c051","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","clutch size","gradient","Y","M",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.52,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime breeding success","reproduction","individual"
"87","ARM","SN","Pårt & Gustafsson 1989","p022","c051","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of fledglings","gradient","Y","M",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.2,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","lifetime reproductive success","reproduction","individual"
"88","ARM","SN","Pårt & Gustafsson 1989","p022","c051","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.4777321697112,18.474997149606,"Y",NA,"natural","N","breeding","settlement","number of recruits","gradient","Y","M",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.23,"positive = disperser did better than non-disperser",NA,0.1,NA,NA,1989,"Pårt & Gustafsson","adult","offspring survival","survival","offspring"
